iter	Logloss
147	0.001479861795
148	0.001471402277
149	0.001464241543
150	0.001459230348
151	0.001453158006
152	0.001444687226
153	0.001440035781
154	0.00143218854
155	0.001426122775
156	0.001420722967
157	0.00141008151
158	0.001402384316
159	0.001392885999
160	0.001382956928
161	0.00137523359
162	0.001370994546
163	0.001363921809
164	0.00135677122
165	0.001349107244
166	0.001341020907
167	0.001333301122
168	0.001329616847
169	0.001322730922
170	0.001313172821
171	0.001308892886
172	0.001302215582
173	0.001296940709
174	0.001291687937
175	0.001286214487
176	0.001281883043
177	0.001278736698
178	0.00127425407
179	0.001267817958
180	0.001262803385
181	0.001258217404
182	0.001251998355
183	0.001245228934
184	0.001233613115
185	0.00122820129
186	0.001221756794
187	0.001215789076
188	0.001207807462
189	0.001202260188
190	0.00119881861
191	0.001192692145
192	0.001190036286
193	0.001183873778
194	0.001178722293
195	0.001173967099
196	0.001167370072
197	0.001162408705
198	0.001156419407
199	0.001151439655
200	0.001146907126
201	0.00114036724
202	0.001134920704
203	0.0011306281
204	0.001126491616
205	0.001122057705
206	0.001119806431
207	0.001113556799
208	0.001107472568
209	0.001103025773
210	0.001099847498
211	0.001096703636
212	0.001092836522
213	0.001087029841
214	0.001083019945
215	0.001078534028
216	0.001075339705
217	0.001070858556
218	0.00106710795
219	0.001065102404
220	0.001062019127
221	0.001057296572
222	0.001050821158
223	0.0010479599
224	0.001045205866
225	0.001042634629
226	0.001034625526
227	0.001032109948
228	0.001029488239
229	0.001024565666
230	0.001021302186
231	0.001019232296
232	0.00101184038
233	0.001006123522
234	0.00100228377
235	0.0009974683559
236	0.0009941994437
237	0.0009909740853
238	0.0009842423099
239	0.0009801594528
240	0.0009763372695
241	0.0009728155058
242	0.0009694589623
243	0.0009652678419
244	0.000960864365
245	0.0009568854653
246	0.000954020671
247	0.0009520234946
248	0.0009480509029
249	0.0009451477662
250	0.000941991661
251	0.0009390166851
252	0.0009361027292
253	0.0009334908493
254	0.0009316987992
255	0.0009268695748
256	0.0009223602483
257	0.0009195719312
258	0.0009176452047
259	0.0009158448822
260	0.0009133757008
261	0.0009094055371
262	0.0009060384423
263	0.0009035728053
264	0.0008991246321
265	0.0008929694805
266	0.0008899078867
267	0.0008875481458
268	0.0008833771116
269	0.0008795901891
270	0.0008738969837
271	0.0008716867788
272	0.0008691169391
273	0.000865356937
274	0.000861764448
275	0.0008600637033
276	0.0008579011681
277	0.0008536730238
278	0.0008453719722
279	0.0008433213069
280	0.000839839891
281	0.0008377245411
282	0.0008343318034
283	0.0008321356144
284	0.0008285570485
285	0.0008250592415
286	0.0008217810981
287	0.0008194823419
288	0.000815283211
289	0.0008135425378
290	0.0008118769745
291	0.0008098095261
292	0.0008077338984
293	0.0008044981712
294	0.0008023056602
295	0.0007983563656
296	0.000795109987
297	0.0007930713896
298	0.0007913336806
299	0.0007871537174
300	0.0007858091859
301	0.0007824956858
302	0.0007731864883
303	0.0007618759793
304	0.0007590711238
305	0.0007559060987
306	0.000753748623
307	0.0007511679574
308	0.000748112598
309	0.0007437585551
310	0.0007356426075
311	0.00073173699
312	0.0007283766492
313	0.0007183852146
314	0.0007168709502
315	0.0007154363362
316	0.0007117663597
317	0.0007094356978
318	0.0007071140954
319	0.0007035323735
320	0.000701524621
321	0.0006994833877
322	0.0006976588591
323	0.0006961741706
324	0.0006916597867
325	0.0006897246931
326	0.0006852561922
327	0.0006811843314
328	0.0006771427401
329	0.0006719223544
330	0.0006672227415
331	0.0006652869464
332	0.0006616232039
333	0.0006581438103
334	0.0006563986479
335	0.0006530838926
336	0.0006513454927
337	0.0006461879307
338	0.0006445313598
339	0.0006414322225
340	0.0006385906154
341	0.0006336007615
342	0.0006304089267
343	0.0006272952579
344	0.0006225546538
345	0.0006197287983
346	0.0006182339051
347	0.0006136537356
348	0.0006121907043
349	0.000609508354
350	0.0006050711999
351	0.0006000604087
352	0.0005972869159
353	0.0005959397801
354	0.0005932957783
355	0.000589047587
356	0.0005865574258
357	0.0005850854762
358	0.000582719649
359	0.0005798852252
360	0.0005742980206
361	0.0005701658089
362	0.0005670782346
363	0.0005645878953
364	0.0005623208199
365	0.0005584013824
366	0.0005544887406
367	0.0005532309333
368	0.0005496031937
369	0.000548414985
370	0.0005462925314
371	0.0005437062428
372	0.0005377101915
373	0.0005364851175
374	0.0005301994855
375	0.0005279749281
376	0.0005259913476
377	0.0005233923703
378	0.0005222450298
379	0.0005188999354
380	0.0005170208312
381	0.0005153519928
382	0.0005129277922
383	0.0005099911756
384	0.0005068876977
385	0.0005058044332
386	0.0005041932293
387	0.0005027395416
388	0.0004984335586
389	0.0004972824412
390	0.0004944958675
391	0.0004923461097
392	0.0004910364849
393	0.0004884601427
394	0.0004863836485
395	0.0004853644053
396	0.0004827960972
397	0.0004801066273
398	0.0004783768403
399	0.0004774276549
400	0.0004754020928
401	0.0004741934048
402	0.000472569819
403	0.0004713258918
404	0.0004694374065
405	0.0004686046962
406	0.0004675330771
407	0.0004637525327
408	0.0004598483288
409	0.0004579276742
410	0.0004552408052
411	0.0004512386409
412	0.0004504520047
413	0.0004493597841
414	0.0004485739982
415	0.0004465788941
416	0.0004453353871
417	0.0004439407464
418	0.0004429198598
419	0.0004392884972
420	0.0004375817034
421	0.0004364556361
422	0.0004354502192
423	0.0004345724977
424	0.0004329832629
425	0.0004300139775
426	0.0004278665771
427	0.0004265255076
428	0.0004248923632
429	0.0004238200989
430	0.000423086648
431	0.0004215686871
432	0.0004188708705
433	0.0004179780276
434	0.000414510226
435	0.0004128890394
436	0.0004118452501
437	0.0004101691088
438	0.0004095002579
439	0.0004071823956
440	0.0004061889589
441	0.000403843776
442	0.0004024754087
443	0.0004015477651
444	0.0003983432877
445	0.0003941333272
446	0.000391804348
447	0.000389232525
448	0.0003880551775
449	0.0003868442905
450	0.0003844227357
451	0.0003832100123
452	0.0003806342068
453	0.0003797740359
454	0.0003790221712
455	0.0003783835546
456	0.0003758536183
457	0.000375501492
458	0.0003722510181
459	0.0003698646483
460	0.0003689978012
461	0.0003667772568
462	0.0003656094603
463	0.000364536464
464	0.0003632238821
465	0.0003610994338
466	0.0003602975885
467	0.0003595545204
468	0.0003587496025
469	0.0003581653898
470	0.0003561774119
471	0.0003541087263
472	0.0003534296756
473	0.0003523379411
474	0.0003511687178
475	0.0003493315697
476	0.0003485783892
477	0.0003479212506
478	0.0003472961362
479	0.0003463494555
480	0.0003456300487
481	0.0003439121334
482	0.0003416359333
483	0.0003405955826
484	0.0003395174697
485	0.0003387991935
486	0.0003371922704
487	0.0003362456807
488	0.000335101808
489	0.0003343510745
490	0.0003326883282
491	0.0003312198923
492	0.0003301904988
493	0.0003292379611
494	0.0003279192224
495	0.0003265303445
496	0.00032585298
497	0.0003241970568
498	0.0003228205874
499	0.0003221172373
500	0.0003215372657
501	0.0003190465635
502	0.0003178316381
503	0.0003169435346
504	0.0003162755222
505	0.0003144586905
506	0.0003139905686
507	0.0003130194566
508	0.00031152358
509	0.0003108642565
510	0.0003103101774
511	0.0003085173668
512	0.0003071090313
513	0.0003064581269
514	0.0003055779207
515	0.0003048041217
516	0.0003043733769
517	0.000303892968
518	0.0003030557277
519	0.0003024180129
520	0.0003011072135
521	0.0002998747378
522	0.0002993231434
523	0.0002979830044
524	0.0002972638249
525	0.0002966412977
526	0.0002941176492
527	0.0002914161703
528	0.0002910125979
529	0.0002906269585
530	0.0002898913624
531	0.000289158637
532	0.000288079851
533	0.0002876457832
534	0.0002866455463
535	0.0002852884403
536	0.0002846864523
537	0.0002835606441
538	0.0002822876937
539	0.0002818977461
540	0.0002812689579
541	0.0002801388254
542	0.0002791502262
543	0.0002783847347
544	0.000277439975
545	0.0002762564712
546	0.0002755753387
547	0.0002745298512
548	0.000274118189
549	0.0002737550648
550	0.0002734158242
551	0.0002730078442
552	0.0002723752463
553	0.0002717023251
554	0.000270651121
555	0.00026992854
556	0.0002689391386
557	0.0002685462269
558	0.0002681715671
559	0.000267522563
560	0.0002668949778
561	0.0002665609246
562	0.0002662049528
563	0.0002656706377
564	0.0002651052632
565	0.0002644325784
566	0.000263365756
567	0.0002627899143
568	0.000262439278
569	0.0002620236559
570	0.0002611475438
571	0.000260145284
572	0.0002596667276
573	0.0002593387344
574	0.0002588985553
575	0.0002581144102
576	0.0002577144363
577	0.000257082605
578	0.0002567483243
579	0.0002561900994
580	0.0002545515721
581	0.0002541359355
582	0.0002537624505
583	0.0002532472714
584	0.0002523829998
585	0.000250590887
586	0.0002499945703
587	0.0002494867979
588	0.0002489511995
589	0.0002485854599
590	0.000248354707
591	0.0002475560265
592	0.0002473370931
593	0.0002465436916
594	0.0002461886159
595	0.0002455980903
596	0.0002453110581
597	0.000244414583
598	0.0002434211487
599	0.0002429304698
600	0.0002422352183
601	0.0002413049164
602	0.0002410288412
603	0.0002402818913
604	0.0002392937978
605	0.0002389919328
606	0.0002385031976
607	0.0002378076129
608	0.0002366726018
609	0.000236037298
610	0.0002354376168
611	0.0002344292774
612	0.0002338684761
613	0.0002333350051
614	0.0002325578257
615	0.0002320553445
616	0.0002315742527
617	0.0002312023177
618	0.0002309212527
619	0.0002304699695
620	0.0002299536581
621	0.0002296288214
622	0.0002292855923
623	0.0002288856043
624	0.0002278365556
625	0.00022740041
626	0.0002266775432
627	0.0002260533313
628	0.0002248496556
629	0.0002244306665
630	0.0002239616972
631	0.000223663242
632	0.0002234802693
633	0.0002228552332
634	0.0002225323825
635	0.0002216834647
636	0.0002214745889
637	0.0002207686185
638	0.0002202264861
639	0.0002197253572
640	0.0002193573174
641	0.0002190923283
642	0.0002187682088
643	0.0002184583978
644	0.0002182304921
645	0.0002179597483
646	0.0002176990872
647	0.0002169246837
648	0.000215608854
649	0.000214366454
650	0.0002142167926
651	0.0002130466984
652	0.000212753331
653	0.0002125316909
654	0.0002122378381
655	0.0002119989822
656	0.0002115500175
657	0.0002109235665
658	0.0002106814897
659	0.000209555124
660	0.0002092834554
661	0.0002089059442
662	0.0002083066413
663	0.0002080948607
664	0.0002077163026
665	0.0002074832496
666	0.0002072529596
667	0.000207100319
668	0.0002068300894
669	0.000205610405
670	0.000204480409
671	0.0002043450371
672	0.0002038472996
673	0.0002036428777
674	0.0002032195005
675	0.0002028636326
676	0.0002026326897
677	0.0002022605189
678	0.0002018143777
679	0.0002015078207
680	0.000201205968
681	0.0002009403558
682	0.0002005064472
683	0.0002002370122
684	0.0001995646319
685	0.0001990051421
686	0.0001986538545
687	0.0001982620762
688	0.0001975561589
689	0.0001971317165
690	0.0001969139591
691	0.0001965182917
692	0.0001959654882
693	0.0001956786154
694	0.0001954725021
695	0.0001947199033
696	0.0001937542505
697	0.0001935166317
698	0.0001933103816
699	0.0001929747284
700	0.000192843291
701	0.0001926377195
702	0.0001922304288
703	0.0001919704549
704	0.0001914508472
705	0.0001903375052
706	0.0001902118819
707	0.000189899963
708	0.0001897709606
709	0.0001896491064
710	0.0001895209669
711	0.0001890965712
712	0.0001888174081
713	0.0001885603307
714	0.0001884422862
715	0.0001875543674
716	0.0001873428115
717	0.0001871612858
718	0.0001867508588
719	0.0001861311914
720	0.0001857297502
721	0.000185613441
722	0.0001851144726
723	0.0001850048297
724	0.0001847914545
725	0.0001845515702
726	0.0001838127377
727	0.0001836318698
728	0.0001833011198
729	0.000182466593
730	0.0001821005983
731	0.000181902474
732	0.0001810007253
733	0.000180804359
734	0.0001805834592
735	0.0001802943329
736	0.0001799768773
737	0.0001798620283
738	0.0001788589914
739	0.0001783821219
740	0.0001781918371
741	0.0001778417148
742	0.0001775442726
743	0.0001769316096
744	0.0001765289227
745	0.0001761761833
746	0.000175415007
747	0.0001752599279
748	0.0001748214405
749	0.0001744430949
750	0.0001742928002
751	0.0001735678158
752	0.0001734154677
753	0.0001731386687
754	0.0001724231864
755	0.0001722201346
756	0.0001720410531
757	0.0001715635804
758	0.0001708968239
759	0.0001705546515
760	0.000170378647
761	0.0001701050928
762	0.0001690181608
763	0.0001682005701
764	0.0001676087152
765	0.0001673640286
766	0.0001670176279
767	0.0001666935768
768	0.0001664818049
769	0.0001663129383
770	0.0001658605206
771	0.0001652162575
772	0.0001649854237
773	0.0001647212862
774	0.0001645413309
775	0.0001644498684
776	0.0001642557352
777	0.0001636279489
778	0.0001634002371
779	0.0001631568931
780	0.0001629091903
781	0.000162561109
782	0.0001617640552
783	0.0001614532265
784	0.0001611723534
785	0.000161084169
786	0.0001608498628
787	0.00016055703
788	0.0001598388053
789	0.0001596211017
790	0.0001594949391
791	0.0001593382296
792	0.0001588290361
793	0.0001586570099
794	0.0001585718738
795	0.000158435898
796	0.0001581170392
797	0.0001578098731
798	0.0001575766296
799	0.0001570253493
800	0.0001569315812
801	0.000156847354
802	0.0001564310438
803	0.0001558091338
804	0.0001557308749
805	0.0001554541864
806	0.0001548900919
807	0.0001546537243
808	0.0001545079087
809	0.0001541294443
810	0.0001535588643
811	0.0001534766617
812	0.0001532962215
813	0.000152950241
814	0.0001525679995
815	0.0001520299649
816	0.0001515265589
817	0.0001511022767
818	0.0001503711949
819	0.0001498641733
820	0.0001489808878
821	0.0001487717034
822	0.0001483006073
823	0.0001481396811
824	0.0001479529011
825	0.0001478351835
826	0.0001477187168
827	0.0001476113239
828	0.0001473852817
829	0.0001468962758
830	0.0001467557269
831	0.0001463937676
832	0.0001462220344
833	0.0001457702019
834	0.000145259879
835	0.0001446501901
836	0.0001445484947
837	0.0001444422191
838	0.0001441535249
839	0.0001438268287
840	0.0001430243764
841	0.0001428547312
842	0.000142419055
843	0.0001420086585
844	0.0001418650468
845	0.0001415597408
846	0.0001414797989
847	0.0001413075642
848	0.0001409140147
849	0.0001407656466
850	0.0001406795044
851	0.0001403841565
852	0.0001395768174
853	0.0001389572636
854	0.0001387438457
855	0.000138620464
856	0.0001383561928
857	0.0001379465749
858	0.00013781673
859	0.0001376087715
860	0.000136902184
861	0.0001365421593
862	0.0001361451652
863	0.0001358853467
864	0.0001356380789
865	0.0001353274245
866	0.0001352024697
867	0.0001345583251
868	0.0001343540295
869	0.0001337405298
870	0.0001335692184
871	0.0001332279768
872	0.000133086177
873	0.0001330131095
874	0.0001325996023
875	0.0001319706006
876	0.0001318511322
877	0.0001315172335
878	0.000131320573
879	0.0001312504613
880	0.0001311288316
881	0.0001310172075
882	0.0001308514674
883	0.0001306680921
884	0.0001305989517
885	0.0001304528514
886	0.000130269396
887	0.0001302055689
888	0.0001299076981
889	0.0001296823138
890	0.0001295373085
891	0.0001292979112
892	0.0001292350715
893	0.0001290821258
894	0.0001289567202
895	0.0001288218865
896	0.0001287251988
897	0.000128438389
898	0.0001282403827
899	0.000128084824
900	0.000127896463
901	0.000127807437
902	0.0001276962726
903	0.0001275648751
904	0.0001273203961
905	0.0001269978711
906	0.0001268870152
907	0.000126711986
908	0.0001266236947
909	0.0001264530797
910	0.0001263761761
911	0.0001261114822
912	0.0001257973699
913	0.0001256271807
914	0.000125574129
915	0.0001254418517
916	0.0001247896104
917	0.0001246141101
918	0.0001245062723
919	0.000124305293
920	0.0001242217343
921	0.000124004893
922	0.0001238033982
923	0.0001236872612
924	0.0001235776993
925	0.0001235278816
926	0.0001232489432
927	0.0001232002255
928	0.0001228621956
929	0.0001228138048
930	0.0001224949264
931	0.0001223219504
932	0.0001217213859
933	0.0001216023428
934	0.0001214343497
935	0.00012131466
936	0.0001212723471
937	0.0001210443659
938	0.0001208422138
939	0.0001207440914
940	0.0001206430399
941	0.0001204577065
942	0.0001202957159
943	0.0001201471266
944	0.0001198173246
945	0.0001195443293
946	0.0001194992264
947	0.0001192467365
948	0.000119140653
949	0.0001190818964
950	0.0001187774849
951	0.000118649528
952	0.0001185892985
953	0.0001185446085
954	0.0001184979465
955	0.0001179480887
956	0.0001178688635
957	0.0001177971514
958	0.0001176074649
959	0.000117471973
960	0.0001173716318
961	0.0001173118794
962	0.0001171502573
963	0.0001171126375
964	0.0001168086118
965	0.0001167147356
966	0.0001165689246
967	0.0001165238775
968	0.0001163868882
969	0.0001162813042
970	0.0001160772864
971	0.0001157864667
972	0.0001155831876
973	0.000115439918
974	0.0001152679496
975	0.0001151360168
976	0.0001150037642
977	0.0001148062407
978	0.0001143303219
979	0.0001142911666
980	0.0001141243134
981	0.0001139840236
982	0.0001138472426
983	0.0001137956236
984	0.0001136453045
985	0.0001134730957
986	0.0001133336331
987	0.0001129977328
988	0.0001127251439
989	0.0001126319606
990	0.0001125003099
991	0.000112238004
992	0.0001121703776
993	0.0001120534062
994	0.000111873623
995	0.0001117795775
996	0.0001115256381
997	0.0001114468104
998	0.0001114116669
999	0.0001113356124
